User_ID,user_diet,preferred_cuisines,monthly_budget_inr,purchase_date,Product_ID,Product_Name,Brand,Category,Subcategory,unit,unit_price_inr,quantity_purchased,discount_applied,total_spent_inr,storage_type,expiration_date,days_to_expiry,quantity_on_hand,reorder_level,reorder_quantity,payment_method,store_type,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg,product_diet_tags,recipe_id,recipe_name,recipe_cuisine,recipe_cook_time_min,ingredient_product_ids,ingredient_qtys,recipe_instructions,user_monthly_spend_inr,category_spend_share
U0070,keto,Bengali,8634,2024-02-01,P00175,Kidney Beans Classic,Nestle,legumes_pulses,kidney_beans,g,124.43,487.0,0.0,124.43,chilled,2024-10-06,248,97,7,2,Wallet,offline,354.8,12.93,2.67,49.55,5.86,3.895,8.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,677.34,0.1837
U0082,vegetarian,"Mexican,Thai",8245,2024-10-08,P00361,Canned Daily,Maggi,packaged_food,canned,kg,123.62,2.04,0.05,117.44,ambient,2025-07-27,292,510,3,3,NetBanking,online,430.1,7.69,20.82,73.82,1.62,10.54,790.2,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1874.53,0.0627
U0016,"egg-free,vegetarian","Thai,Indo-Chinese",12432,2025-07-03,P00284,Cakes Family,Nestle,bakery,cakes,pcs,24.55,10.0,0.0,245.5,frozen,2025-07-12,9,10,5,1,Cash,online,456.6,4.26,19.8,43.4,4.38,24.46,554.5,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1256.32,0.274
U0035,jain-friendly,Italian,13654,2025-08-03,P00316,Mutton Classic,Amul,meat_seafood,mutton,pcs,580.39,23.0,0.02,13081.99,frozen,2025-08-09,6,23,1,1,Debit Card,offline,224.2,17.34,15.47,0.0,0.0,0.0,54.0,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,13712.04,0.9541
U0004,"egg-free,vegetarian",Goan,8266,2024-04-02,P00655,Chutney Premium,ITC,condiments,chutney,mL,106.29,630.0,0.04,102.04,ambient,2025-05-03,396,210,9,2,Credit Card,offline,111.0,0.75,0.25,15.9,2.39,20.75,559.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,15972.03,0.0064
U0032,"gluten-free,vegetarian","Maharashtrian,Rajasthani,Indo-Chinese",5726,2024-01-24,P00063,Gourd Family,Dabur,vegetables,gourd,g,57.72,1953.0,0.13,50.22,ambient,2024-01-31,7,976,5,3,Wallet,online,35.9,2.13,1.72,2.49,5.21,3.3,26.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,303.25,0.1656
U0010,jain-friendly,"Hyderabadi,Maharashtrian,Gujarati",4130,2025-02-16,P00482,Sunflower Oil Fresh,Del Monte,oils_ghee,sunflower_oil,mL,1067.06,1733.0,0.04,1024.38,chilled,2025-08-11,176,866,5,2,NetBanking,online,914.9,0.0,95.56,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1024.38,1.0
U0099,vegetarian,"Rajasthani,Goan,Thai",10641,2025-03-02,P00565,Savories Fresh,Borges,snacks,savories,pcs,212.16,22.0,0.0,4667.52,chilled,2026-02-08,343,22,8,2,Wallet,online,67.1,7.17,18.11,75.58,5.62,14.5,663.2,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,5065.25,0.9215
U0074,egg-free,"Rajasthani,South Indian",4559,2024-01-05,P00303,Cakes Classic,Nestle,bakery,cakes,g,144.2,932.0,0.08,132.66,frozen,2024-01-14,9,233,4,1,Credit Card,online,318.2,10.6,20.42,62.81,0.99,3.895,272.2,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,570.96,0.2323
U0045,"egg-free,vegetarian","Mexican,Indo-Chinese",3815,2025-02-08,P00710,Frozen Meat Premium,Parle,frozen,frozen_meat,kg,325.88,4.17,0.0,325.88,frozen,2026-07-13,520,1042,3,2,Cash,online,40.2,5.03,7.45,21.93,4.97,3.895,691.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,591.01,0.5514
U0036,"egg-free,vegetarian","Gujarati,Italian,Goan",3765,2024-06-30,P00674,Purees Classic,MDH,baby_food,purees,g,273.32,1133.0,0.12,240.52,chilled,2025-08-03,399,377,6,5,Debit Card,online,115.7,4.12,0.16,10.79,2.0,8.44,11.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0254,Chaat Homestyle,Maharashtrian,78,P00662;P00318;P00191;P00334;P00225,201 g;410 g;0.28 kg;0.68 kg;206 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,240.52,1.0
U0112,lactose-free,"South Indian,North Indian,Gujarati",12368,2024-06-20,P00209,Butter Ghee Fresh,Parle,dairy,butter_ghee,mL,273.54,202.0,0.0,273.54,ambient,2024-07-04,14,67,4,3,UPI,offline,87.1,3.84,4.94,4.0,0.0,1.9,34.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",R0093,Salad Special,Maharashtrian,72,P00127;P00723;P00595;P00140;P00441;P00695,146 g;343 g;3 pcs;1.41 kg;54 mL;1.39 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,966.99,0.2829
U0001,none,Indian,4071,2025-03-29,P00102,Corn Classic,Borges,grains,corn,kg,99.0,0.62,0.12,87.12,ambient,2025-07-04,97,206,1,5,Cash,online,379.3,11.46,2.55,57.19,4.0,0.47,2.3,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3406.42,0.0256
U0025,vegetarian,"Indo-Chinese,North Indian,Bengali",12378,2025-04-15,P00505,Condiment Premium,MDH,spices_masala,condiment,g,458.67,1442.0,0.03,444.91,ambient,2026-08-30,502,360,9,4,NetBanking,online,318.5,7.84,16.51,37.79,19.78,0.92,93.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,11151.47,0.0628
U0024,lactose-free,Not Specified,14121,2025-06-29,P00720,Frozen Meat Classic,Maggi,frozen,frozen_meat,kg,479.4,4.89,0.0,479.4,ambient,2026-01-11,196,1222,5,3,Wallet,online,198.4,4.03,15.79,32.72,4.27,4.83,327.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1650.98,0.2904
U0073,"gluten-free,vegetarian","Rajasthani,Mexican",8555,2025-07-18,P00430,Juices Classic,Maggi,beverages,juices,mL,62.69,1627.0,0.05,59.56,ambient,2026-05-27,313,813,1,2,Debit Card,online,82.5,1.51,0.14,11.11,2.0,3.895,2.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0066,Stir-Fry Homestyle,Indian,75,P00720;P00509;P00671;P00315;P00104;P00610,0.82 kg;374 g;1 pcs;4 pcs;77 g;375 mL,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1096.65,0.0543
U0024,lactose-free,"Mediterranean,Indo-Chinese,Thai",14121,2024-04-06,P00708,Frozen Veg Classic,Britannia,frozen,frozen_veg,g,483.93,1411.0,0.12,425.86,ambient,2024-09-11,158,470,7,4,Cash,online,180.0,8.13,5.88,26.76,2.11,2.67,48.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0298,Salad Special,Mexican,24,P00276;P00448;P00099,395 g;194 mL;480 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,495.13,1.0
U0040,none,Mexican,10579,2024-01-21,P00146,Corn Family,Haldiram,grains,corn,g,104.04,1301.0,0.0,104.04,frozen,2024-10-07,260,325,4,1,Credit Card,online,303.6,13.16,0.93,54.83,8.37,0.89,3.0,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0220,Pasta Homestyle,Bengali,19,P00460;P00740;P00534;P00724,232 mL;420 g;485 g;1.28 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,3592.45,0.029
U0090,"egg-free,vegetarian","Italian,Punjabi,North Indian",12987,2025-04-24,P00109,Oats Premium,Britannia,grains,oats,g,63.32,817.0,0.15,53.82,frozen,2025-08-01,99,408,2,4,Debit Card,online,338.1,14.06,0.68,59.92,7.55,1.2,4.3,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,2122.95,0.0254
U0115,lactose-free,"Rajasthani,Italian,Maharashtrian",9067,2025-06-24,P00487,Ghee Classic,Del Monte,oils_ghee,ghee,mL,1126.66,189.0,0.04,1081.59,ambient,2026-03-29,278,94,7,1,NetBanking,offline,913.4,0.0,5.29,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1314.08,0.8231
U0033,egg-free,"Mediterranean,Indo-Chinese",4105,2025-04-22,P00429,Tea Select,Everest,beverages,tea,L,292.14,0.46,0.0,292.14,frozen,2025-11-28,220,230,3,2,Cash,online,60.6,0.5,0.13,8.26,2.0,6.05,39.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1452.54,0.2011
U0058,"egg-free,vegetarian",North Indian,4851,2024-05-15,P00697,Formula Fresh,MDH,baby_food,formula,g,612.2,1336.0,0.13,532.61,frozen,2024-08-24,101,267,9,5,UPI,online,94.7,2.38,1.31,9.48,0.6,1.36,28.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0251,Tawa Mix Special,Italian,70,P00328;P00335;P00719;P00090;P00349,0.85 kg;113 g;0.34 kg;1 pcs;289 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,3182.69,0.1673
U0064,egg-free,Rajasthani,14610,2024-06-28,P00431,Tea Daily,Dabur,beverages,tea,mL,203.97,1323.0,0.0,203.97,ambient,2025-06-09,346,661,4,5,Credit Card,offline,0.0,1.47,0.21,20.99,0.36,13.51,18.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,664.43,0.307
U0095,"egg-free,vegetarian",Indian,13777,2025-05-27,P00750,Ice Cream Classic,Haldiram,frozen,ice_cream,g,261.2,398.0,0.0,261.2,frozen,2026-08-19,449,132,8,5,Debit Card,offline,196.3,7.7,7.95,18.06,1.99,1.17,415.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0292,Stir-Fry Delight,North Indian,79,P00686;P00566;P00045;P00500;P00548;P00117;P00365,395 g;0.83 kg;2 pcs;344 g;170 g;137 g;0.12 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,557.88,0.4682
U0029,keto,Rajasthani,9545,2024-06-20,P00150,Millets Fresh,Everest,grains,millets,kg,95.11,4.63,0.0,95.11,frozen,2025-02-22,247,1157,5,3,NetBanking,online,261.7,12.96,5.64,86.04,6.25,1.04,8.8,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,2575.32,0.0369
U0099,vegetarian,"Rajasthani,Goan,Thai",10641,2024-08-11,P00426,Coffee Daily,Patanjali,beverages,coffee,mL,31.97,836.0,0.0,31.97,frozen,2025-11-16,462,167,9,1,Debit Card,online,45.5,0.33,0.34,4.21,0.33,12.92,10.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",R0203,Stir-Fry Special,Indo-Chinese,88,P00613;P00473;P00026;P00702;P00356;P00502,213 mL;224 mL;228 g;427 g;0.35 kg;409 mL,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,452.12,0.0707
U0024,lactose-free,"Mediterranean,Indo-Chinese,Thai",14121,2024-05-11,P00595,Biscuits Fresh,Parle,snacks,biscuits,pcs,109.74,22.0,0.1,2172.85,ambient,2024-10-31,173,22,3,1,Credit Card,offline,393.6,10.23,15.32,18.92,5.91,19.66,348.0,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,2782.36,0.7809
U0029,keto,Rajasthani,9545,2025-02-11,P00266,Bread Family,Tata,bakery,bread,pcs,196.63,20.0,0.07,3657.32,ambient,2025-02-17,6,20,2,1,Credit Card,offline,470.1,5.12,26.79,55.98,2.13,19.86,132.7,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3932.47,0.93
U0052,jain-friendly,"Mexican,Bengali,Indian",5335,2024-05-01,P00475,Mustard Oil Select,Dabur,oils_ghee,mustard_oil,mL,488.02,752.0,0.0,488.02,frozen,2024-10-25,177,250,6,2,Debit Card,online,910.4,0.0,104.16,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0052,Sandwich Delight,Goan,51,P00734;P00372;P00107;P00609;P00426;P00657,0.25 kg;182 g;430 g;68 mL;371 mL;0.27 L,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,710.38,0.687
U0059,none,"Bengali,North Indian",11920,2024-06-18,P00007,Citrus Daily,Nestle,fruits,citrus,pcs,171.82,18.0,0.1,2783.48,chilled,2024-06-24,6,18,6,2,Debit Card,online,113.2,0.39,0.74,10.49,3.62,11.92,4.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0105,Pasta Special,Mediterranean,80,P00508;P00157;P00321,0.51 kg;130 g;238 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,2783.48,1.0
U0092,"gluten-free,vegetarian","Bengali,Indian,Italian",12657,2025-03-20,P00704,Frozen Meat Select,Dabur,frozen,frozen_meat,kg,163.0,2.36,0.0,163.0,chilled,2026-06-11,448,786,5,4,Wallet,offline,123.4,4.62,8.83,29.89,0.77,1.56,180.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1480.34,0.1101
U0015,egg-free,"South Indian,Hyderabadi,Mediterranean",11609,2024-02-18,P00441,Lassi Select,ITC,beverages,lassi,mL,68.04,429.0,0.09,61.92,chilled,2024-09-25,220,214,8,4,Wallet,offline,49.1,0.72,0.11,9.78,1.0,1.69,12.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,643.31,0.0963
U0027,nut-free,"Mediterranean,Indo-Chinese",7828,2024-12-27,P00338,Egg Family,Parle,meat_seafood,egg,kg,707.46,1.71,0.05,672.09,chilled,2025-01-02,6,570,3,3,Credit Card,online,270.2,22.81,8.44,0.0,0.0,0.0,124.0,"gluten-free,keto,lactose-free,nut-free",R0067,Biryani Fusion,Hyderabadi,58,P00507;P00105;P00167,0.12 kg;150 g;0.81 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,11315.17,0.8982
U0053,"gluten-free,vegetarian","Punjabi,Indian",7366,2025-07-14,P00427,Tea Fresh,Tata,beverages,tea,L,45.33,4.29,0.0,45.33,ambient,2025-10-09,87,1430,8,3,UPI,online,106.1,0.82,0.26,5.69,0.37,5.49,36.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0026,Sandwich Homestyle,Gujarati,11,P00640;P00288;P00066;P00214;P00658;P00716,0.96 L;4 pcs;456 g;148 g;264 mL;302 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,133.92,0.3385
U0027,nut-free,"Mediterranean,Indo-Chinese",7828,2024-10-22,P00183,Kidney Beans Family,Everest,legumes_pulses,kidney_beans,g,153.37,1947.0,0.05,145.7,ambient,2026-04-09,534,389,4,1,Cash,online,381.7,9.79,3.94,54.16,7.24,3.895,1.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3456.25,0.0422
U0096,"egg-free,vegetarian",Thai,6459,2024-11-01,P00446,Tea Fresh,Borges,beverages,tea,mL,86.47,703.0,0.0,86.47,chilled,2025-04-13,163,351,6,1,UPI,offline,52.5,1.67,0.2,24.38,1.04,9.26,48.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,539.6,0.1602
U0029,keto,Rajasthani,9545,2024-09-28,P00010,Citrus Family,MTR,fruits,citrus,pcs,115.92,20.0,0.16,1947.46,frozen,2024-10-02,4,20,2,3,Wallet,offline,82.9,0.14,0.41,12.58,2.11,15.01,7.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,10377.3,0.1877
U0071,gluten-free,"Indo-Chinese,Punjabi",12548,2024-07-14,P00042,Stone Premium,MDH,fruits,stone,kg,231.07,3.76,0.03,224.14,frozen,2024-07-17,3,752,4,4,UPI,online,51.2,0.29,0.36,20.64,0.24,2.52,0.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3274.75,0.0684
U0034,egg-free,Not Specified,9655,2024-06-30,P00217,Milk Premium,MDH,dairy,milk,L,345.24,2.17,0.0,345.24,chilled,2024-07-09,9,1085,6,5,Credit Card,online,96.5,5.67,4.55,5.9,0.0,6.09,18.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,345.24,1.0
U0107,gluten-free,"Gujarati,North Indian,Maharashtrian",12364,2024-10-12,P00250,Curd Select,Kissan,dairy,curd,g,83.66,1732.0,0.0,83.66,chilled,2024-10-24,12,866,6,1,Debit Card,offline,64.0,1.32,5.63,6.79,0.0,5.55,117.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",R0108,Upma Special,Italian,19,P00071;P00329;P00369;P00356;P00227;P00591;P00162,371 g;1 pcs;276 g;0.24 kg;407 g;58 g;411 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,750.5,0.1115
U0002,lactose-free,Rajasthani,12287,2024-05-16,P00167,Kidney Beans Daily,ITC,legumes_pulses,kidney_beans,kg,84.02,4.63,0.1,75.62,frozen,2025-09-28,500,1543,6,1,UPI,online,311.5,10.27,4.23,61.62,9.08,0.41,5.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,75.62,1.0
U0007,"egg-free,vegetarian","Indian,Bengali,Rajasthani",4031,2025-07-11,P00379,Breakfast Cereal Fresh,Nestle,packaged_food,breakfast_cereal,pcs,195.51,8.0,0.07,1454.59,chilled,2025-11-03,115,8,1,5,Cash,offline,398.3,8.73,28.04,66.51,3.91,16.41,37.9,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",R0094,Khichdi Homestyle,Maharashtrian,29,P00275;P00513;P00604;P00042,145 g;73 g;188 g;0.34 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,2490.07,0.6697
U0113,vegetarian,Italian,9667,2025-08-23,P00356,Mutton Classic,Fortune,meat_seafood,mutton,kg,720.22,3.32,0.0,720.22,frozen,2025-09-04,12,1660,8,5,Wallet,offline,119.4,22.8,11.85,0.0,0.0,0.0,94.1,"gluten-free,keto,lactose-free,nut-free",R0215,Kebabs Express,Thai,69,P00403;P00576;P00628,0.49 kg;206 g;0.55 L,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1029.13,0.6998
U0091,gluten-free,"Rajasthani,Indian",8222,2025-05-10,P00415,Soft Drinks Classic,Patanjali,beverages,soft_drinks,L,219.1,3.15,0.01,216.91,chilled,2026-03-29,323,630,4,2,Credit Card,online,62.8,0.95,0.37,3.98,0.37,2.76,19.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,4681.46,0.0463
U0119,nut-free,"Indian,Mediterranean",5945,2024-10-17,P00156,Soybeans Family,Dabur,legumes_pulses,soybeans,g,124.84,1326.0,0.18,102.37,chilled,2025-10-02,350,442,7,4,UPI,online,356.9,12.52,4.96,64.08,2.0,2.29,4.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0029,Sandwich Special,Punjabi,33,P00129;P00185;P00133;P00304;P00354,0.91 kg;375 g;0.2 kg;4 pcs;5 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,228.62,0.4478
U0098,vegetarian,"Thai,Rajasthani,Hyderabadi",11189,2024-01-26,P00126,Corn Classic,Dabur,grains,corn,g,93.19,1147.0,0.07,86.67,chilled,2025-03-25,424,573,1,4,Debit Card,online,233.2,16.89,5.29,63.8,6.38,1.33,9.8,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,341.58,0.2537
U0059,none,"Bengali,North Indian",11920,2024-08-03,P00344,Egg Premium,Amul,meat_seafood,egg,pcs,347.2,4.0,0.05,1319.36,frozen,2024-08-15,12,4,1,3,Cash,offline,199.0,31.17,15.73,0.0,0.0,0.0,19.9,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,4454.37,0.2962
U0092,"gluten-free,vegetarian","Bengali,Indian,Italian",12657,2024-02-07,P00498,Ghee Family,Nandini,oils_ghee,ghee,L,561.5,1.95,0.17,466.04,frozen,2024-11-30,297,390,2,1,Wallet,offline,882.0,0.0,99.93,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,826.63,0.5638
U0075,vegetarian,"Hyderabadi,Maharashtrian,Mediterranean",11237,2025-01-24,P00427,Tea Fresh,Tata,beverages,tea,L,244.42,4.31,0.0,244.42,frozen,2026-03-16,416,862,8,2,Debit Card,online,106.1,4.03,0.26,5.69,0.37,5.49,36.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,244.42,1.0
U0017,"gluten-free,vegetarian","Goan,Rajasthani",9158,2025-01-05,P00743,Frozen Snacks Fresh,Fortune,frozen,frozen_snacks,pcs,272.22,18.0,0.02,4801.96,ambient,2025-12-28,357,18,1,4,Cash,offline,56.1,0.65,4.42,8.08,1.07,0.8,212.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,9427.64,0.5093
U0064,egg-free,Rajasthani,14610,2024-09-21,P00301,Bread Family,Haldiram,bakery,bread,g,143.21,861.0,0.1,128.89,frozen,2024-09-24,3,215,9,5,Credit Card,offline,287.2,12.93,14.37,51.47,2.87,16.54,422.7,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,176.0,0.9386
U0107,gluten-free,"Gujarati,North Indian,Maharashtrian",12364,2024-12-11,P00260,Buns Classic,Nestle,bakery,buns,pcs,161.51,11.0,0.0,1776.61,frozen,2024-12-14,3,11,4,2,Credit Card,online,336.1,4.94,14.64,65.42,5.68,24.42,591.2,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0176,Biryani Express,Thai,72,P00063;P00316;P00383;P00493;P00525,163 g;5 pcs;1 pcs;0.9 L;108 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,2000.01,0.9007
U0034,egg-free,Gujarati,9655,2025-08-15,P00078,Cruciferous Premium,Borges,vegetables,cruciferous,pcs,46.73,22.0,0.1,925.25,chilled,2025-08-21,6,22,2,2,Cash,offline,31.2,1.53,0.56,9.03,4.27,0.15,10.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0022,Chaat Special,South Indian,16,P00386;P00711;P00565;P00346;P00454,5 pcs;162 g;1 pcs;4 pcs;452 mL,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,925.25,1.0
